LAYER: 0
NEURON_COUNT: 14
NUMBER_OF_CONNECTIONS: 35
-0.368958|-2.30096|-5.15454|1.15306|-0.513457|1.13259|-0.558336|5.65583|-2.55754|2.51924|-2.65959|0.544701|1.40149|-5.22201|0.736762|1.55922|0.680071|0.972795|-3.28431|-0.204017|1.88064
-0.538788|0.844547|0.220544|-0.0802727|1.3593|1.2257|3.00311|1.85861|-0.633415|-8.47164|-1.14863|-1.19062|2.87746|-1.4106|-2.11836|0.915315|-0.654503|0.841188|-3.26373|0.979401|-2.94927
1.98006|0.140802|-3.85349|-1.62977|-3.98154|-3.57641|-0.467909|0.410014|-0.0903282|-3.41297|1.77353|0.93342|0.116088|0.880218|1.21431|1.9931|-1.25351|-2.87134|3.02281|2.23078|0.00186222
-4.06054|-0.656816|0.507583|-0.19012|-2.11842|2.93281|3.1571|-0.631176|0.299398|-2.53007|0.101582|0.650717|-1.95467|-0.471878|0.456612|2.10102|0.00284387|0.0327366|0.336675|1.46944|-3.89812
-0.390798|-0.0943562|-1.25507|-0.745845|-1.15122|-0.0599262|-1.16049|1.63847|1.59744|-2.00984|1.2399|4.05886|-1.36229|-1.95076|2.8705|-3.88819|-1.71838|-0.950481|-4.49068|-0.0502696|2.74794
-0.178708|-3.02888|-3.99022|2.61979|-2.29665|-0.853129|0.842374|5.24517|1.29696|-1.12457|0.256725|-0.388346|-1.25902|-1.595|1.72779|0.0303933|-0.643764|-1.28174|-1.36613|-0.628463|-1.80505
-0.0291402|-1.27063|0.0611517|-1.45692|-3.22672|3.11933|-0.498889|1.76683|0.785032|-0.517861|2.04546|-0.808611|-2.13257|-0.0761765|1.64479|-3.48231|0.82119|-1.90455|1.30086|0.125124|-1.87888
-2.7975|-1.14718|3.35978|1.44421|0.288985|-4.83037|2.06565|-4.25522|0.695099|0.868474|1.99889|-3.48735|-3.75251|-1.07329|4.04814|-1.11212|-2.87321|0.690707|1.81895|2.61344|-2.35479
3.25891|-1.13462|-0.675366|1.60126|-0.784911|-0.18645|-1.68186|-2.35877|1.59212|-0.61608|1.66285|0.775392|-2.0623|-1.92944|0.374962|-1.84302|-0.556987|-1.32347|-2.57424|5.20808|-2.14781
4.83027|0.187541|1.42965|2.41928|0.352344|-0.263201|0.525866|0.183864|-0.997229|-1.31264|0.820922|-4.19874|-0.300367|-1.77501|-1.44696|-0.440146|-2.04695|-1.17922|-0.695868|-1.85999|0.360644
2.8473|1.49319|1.79672|1.21636|-1.72065|-1.23042|1.54967|0.431371|0.972732|4.34687|3.09771|-5.9774|-0.275627|-1.18818|-2.8916|-1.98567|-0.378628|-1.28689|-2.2692|-4.34924|0.0238177
1.76905|-0.869943|-2.32226|-1.39077|-4.46568|1.05349|-0.0181642|-1.05975|-1.13546|1.30605|1.89824|-0.0515185|2.6158|-2.84274|-2.53371|-1.69969|1.08224|-4.38711|1.24157|4.38422|0.315592
-4.25116|0.230878|4.29695|2.6927|0.989995|-3.26806|0.93905|0.305135|-0.104113|2.5353|0.79653|0.753747|0.485114|-4.1222|-1.49773|-0.28288|0.324636|-0.708495|-3.22751|-3.94782|-1.38585
-3.01136|0.197993|-5.784|0.533413|-3.67682|1.75456|1.677|2.12576|0.00909899|5.53106|-1.9278|0.0103828|-0.31628|-0.590813|1.79132|1.39017|-4.07493|0.667885|-1.41281|-2.82638|-0.80335
-4.89062|0.560264|-1.46655|0.130745|0.786312|2.46201|-5.29445|2.48457|-4.59537|0.472757|-0.710619|-0.917375|5.67271|-5.65543|0.319018|-0.14978|-0.128253|1.13181|-0.502282|3.05441|0.273149
0.0181199|-2.82897|0.262091|0.657078|-2.15033|-2.34505|1.98327|-4.65039|-2.07499|-0.113354|2.96804|0.483638|1.17559|0.268796|-2.23185|-0.129184|4.35325|0.436173|-5.21527|1.48572|-0.396548
-2.5823|1.86854|1.91638|-1.97389|-1.8466|1.20099|0.991038|1.80924|-0.197568|0.12078|1.37639|-0.165613|-2.78631|-0.130266|2.27372|-6.3698|-2.02338|0.161428|-0.154722|1.37409|-1.0136
0.425694|0.0772422|0.526693|-9.31837|-0.0192503|5.32078|-0.00614865|-0.241872|-2.02315|-0.20683|-1.46358|-0.248762|0.934315|0.736752|0.320865|-0.196645|0.0177559|-4.2772|1.6638|2.09381|-0.0593432
